applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,approved,low_risk_terms
2553,CommunityCollege,0.12,White,21,M,Non-US,29000,850,0.197,graduate,STEM,42000.0,0.1132727272727273,-0.1027272727272727,1,1
2554,ForProfit2,0.3,White,39,M,Non-US,19000,695,0.188,undergrad,STEM,33000.0,-0.5243636363636364,-1.0643636363636364,1,1
2555,CommunityCollege,0.12,Black,29,M,Non-US,23000,805,0.206,undergrad,Arts,13000.0,-0.7223636363636363,-0.9383636363636363,1,1
2556,UVA,0.035,Other,22,F,Non-US,2500,402,0.229,undergrad,Arts,39000.0,-2.202818181818182,-2.265818181818182,0,0
2557,CommunityCollege,0.12,White,30,F,Non-US,28000,850,0.177,graduate,Arts,66000.0,-0.11272727272727265,-0.32872727272727265,1,1
2558,ForProfit1,0.25,Black,24,M,Non-US,11000,850,0.345,graduate,Business,24000.0,-0.9867272727272726,-1.4367272727272726,0,0
2559,StateU,0.065,White,30,F,Non-US,22000,813,0.116,undergrad,Business,22000.0,0.11072727272727281,-0.006272727272727194,1,1
2560,UVA,0.035,White,35,F,Non-US,53000,771,0.199,undergrad,STEM,19000.0,0.16199999999999998,0.09899999999999996,1,1
2561,StateU,0.065,White,33,M,Non-US,30000,412,0.172,undergrad,Arts,24000.0,-1.5734545454545459,-1.6904545454545459,0,0
2562,StateU,0.065,White,21,F,Non-US,10000,707,0.098,graduate,Business,27000.0,-0.2747272727272727,-0.3917272727272727,1,1
2563,ForProfit1,0.25,Black,29,M,Non-US,15000,463,0.105,undergrad,Business,27000.0,-1.41,-1.8599999999999999,0,0
2564,CommunityCollege,0.12,White,24,F,Non-US,41000,665,0.274,undergrad,Arts,22000.0,-0.8954545454545455,-1.1114545454545455,1,0
2565,ForProfit1,0.25,White,26,F,Non-US,52000,494,0.074,undergrad,Business,29000.0,-0.45127272727272727,-0.9012727272727272,1,1
2566,StateU,0.065,White,19,M,Non-US,4500,657,0.157,undergrad,Arts,26000.0,-0.9255454545454546,-1.0425454545454547,1,1
2567,StateU,0.065,White,19,F,Non-US,4500,674,0.295,undergrad,STEM,38000.0,-1.1157272727272727,-1.2327272727272727,1,0
2568,StateU,0.065,White,27,F,Non-US,23000,792,0.098,undergrad,Arts,49000.0,-0.18763636363636366,-0.30463636363636365,1,1
2569,UVA,0.035,Other,29,F,Non-US,48000,610,0.224,undergrad,Arts,20000.0,-0.9034545454545454,-0.9664545454545455,1,1
2570,ForProfit2,0.3,White,20,F,Non-US,13000,437,0.308,graduate,Business,30000.0,-2.0785454545454543,-2.6185454545454543,0,0
2571,CommunityCollege,0.12,White,19,M,Non-US,2500,480,0.282,undergrad,Business,21000.0,-1.881181818181818,-2.0971818181818183,0,0
2572,StateU,0.065,White,25,F,US Person,41000,625,0.28,undergrad,STEM,6000.0,-0.764909090909091,-0.881909090909091,1,1
2573,UVA,0.035,White,23,F,Non-US,18000,797,0.113,graduate,Arts,13000.0,-0.15945454545454546,-0.22245454545454546,1,1
2574,StateU,0.065,Asian,30,M,Non-US,16000,850,0.337,graduate,Business,21000.0,-0.5247272727272728,-0.6417272727272728,1,1
2575,CommunityCollege,0.12,Asian,27,M,US Person,24000,751,0.16,undergrad,Arts,40000.0,-0.32872727272727276,-0.5447272727272727,1,1
2576,CommunityCollege,0.12,Other,25,M,Non-US,11000,838,0.128,graduate,Arts,19000.0,-0.16236363636363643,-0.37836363636363646,1,1
2577,ForProfit1,0.25,Black,24,F,Non-US,30000,821,0.422,undergrad,STEM,43000.0,-1.1361818181818182,-1.5861818181818181,0,0
2578,ForProfit2,0.3,White,28,M,Non-US,60000,535,0.152,undergrad,Arts,7000.0,-0.7661818181818182,-1.3061818181818183,1,0
2579,StateU,0.065,Black,20,F,Non-US,6000,763,0.046,undergrad,Business,14000.0,-0.137090909090909,-0.25409090909090903,1,1
2580,CommunityCollege,0.12,White,25,F,Non-US,39000,575,0.074,undergrad,Arts,65000.0,-0.6347272727272727,-0.8507272727272727,1,1
2581,UVA,0.035,White,25,M,Non-US,17000,350,0.229,undergrad,Arts,38000.0,-2.254909090909091,-2.317909090909091,0,0
2582,CommunityCollege,0.12,White,24,M,Non-US,20000,838,0.306,graduate,Law,59000.0,-0.4703636363636364,-0.6863636363636364,1,1
2583,ForProfit1,0.25,White,23,F,US Person,5500,850,0.142,undergrad,STEM,32000.0,0.14227272727272733,-0.3077272727272727,1,1
2584,ForProfit1,0.25,White,26,F,Non-US,20000,673,0.112,graduate,STEM,22000.0,-0.2943636363636363,-0.7443636363636363,1,1
2585,UVA,0.035,Black,25,M,Non-US,33000,791,0.092,undergrad,Arts,25000.0,-0.1072727272727273,-0.1702727272727273,1,1
2586,CommunityCollege,0.12,White,19,M,Non-US,31000,846,0.102,graduate,Arts,44000.0,0.19072727272727294,-0.025272727272727058,1,1
2587,ForProfit1,0.25,White,19,F,Non-US,7000,741,0.1,undergrad,Arts,24000.0,-0.37709090909090903,-0.8270909090909091,1,1
2588,CommunityCollege,0.12,White,25,F,US Person,20000,629,0.237,graduate,Arts,43000.0,-1.3543636363636367,-1.5703636363636366,0,0
2589,CommunityCollege,0.12,White,19,M,Non-US,5000,850,0.191,undergrad,Arts,33000.0,-0.35672727272727267,-0.5727272727272726,1,1
2590,StateU,0.065,White,24,F,Non-US,24000,596,0.109,undergrad,Arts,31000.0,-0.8383636363636363,-0.9553636363636363,1,1
2591,ForProfit2,0.3,White,21,F,Non-US,2500,576,0.477,undergrad,Arts,41000.0,-2.6120909090909095,-3.1520909090909095,0,0
2592,CommunityCollege,0.12,White,29,M,US Person,68000,663,0.078,graduate,Business,40000.0,0.2432727272727273,0.02727272727272731,1,1
2593,ForProfit1,0.25,Black,20,M,Non-US,7000,850,0.183,undergrad,Arts,17000.0,-0.5627272727272727,-1.0127272727272727,1,1
2594,ForProfit1,0.25,Other,26,M,Non-US,21000,820,0.223,undergrad,Business,8000.0,-0.34781818181818186,-0.7978181818181819,1,1
2595,CommunityCollege,0.12,White,19,M,Non-US,1000,656,0.339,undergrad,Arts,22000.0,-1.6781818181818182,-1.8941818181818182,0,0
2596,CommunityCollege,0.12,White,19,M,Non-US,1000,531,0.161,undergrad,Business,37000.0,-1.2207272727272727,-1.4367272727272726,0,0
2597,CommunityCollege,0.12,Other,27,M,Non-US,14000,300,0.315,graduate,Arts,25000.0,-2.8487272727272726,-3.0647272727272727,0,0
2598,CommunityCollege,0.12,Other,25,M,US Person,20000,421,0.356,undergrad,STEM,38000.0,-2.236727272727272,-2.452727272727272,0,0
2599,StateU,0.065,White,24,F,Non-US,16000,652,0.049,undergrad,Arts,26000.0,-0.44272727272727275,-0.5597272727272727,1,1
2600,CommunityCollege,0.12,Black,23,M,Non-US,6500,670,0.189,undergrad,Arts,84000.0,-1.3442727272727273,-1.5602727272727273,0,0
2601,ForProfit1,0.25,White,30,F,US Person,16000,481,0.225,undergrad,Arts,17000.0,-1.7685454545454546,-2.218545454545455,0,0
2602,CommunityCollege,0.12,Other,29,F,Non-US,26000,850,0.259,undergrad,Business,16000.0,-0.2027272727272727,-0.4187272727272727,1,1
2603,ForProfit2,0.3,White,20,F,Non-US,1500,522,0.323,undergrad,Arts,33000.0,-2.098454545454546,-2.638454545454546,0,0
2604,StateU,0.065,White,22,M,Non-US,5500,543,0.056,undergrad,STEM,20000.0,-0.630090909090909,-0.747090909090909,1,1
2605,StateU,0.065,White,27,F,Non-US,36000,508,0.235,undergrad,Business,63000.0,-1.3403636363636364,-1.4573636363636364,0,0
2606,ForProfit2,0.3,White,28,F,Non-US,22000,850,0.318,undergrad,Arts,68000.0,-0.8627272727272727,-1.4027272727272728,0,0
2607,CommunityCollege,0.12,White,25,F,Non-US,26000,467,0.116,undergrad,STEM,17000.0,-0.8734545454545455,-1.0894545454545455,1,0
2608,CommunityCollege,0.12,White,22,M,US Person,2000,850,0.234,undergrad,STEM,34000.0,-0.24672727272727274,-0.46272727272727276,1,1
2609,StateU,0.065,White,23,F,Non-US,10000,558,0.147,graduate,Law,84000.0,-0.9125454545454545,-1.0295454545454545,1,1
2610,StateU,0.065,White,29,M,Non-US,14000,620,0.125,graduate,Arts,24000.0,-0.875090909090909,-0.992090909090909,1,1
2611,StateU,0.065,White,28,F,US Person,18000,491,0.023,graduate,Arts,62000.0,-1.0121818181818183,-1.1291818181818183,1,0
2612,ForProfit1,0.25,Asian,19,F,Non-US,16000,643,0.482,graduate,Arts,17000.0,-2.0574545454545454,-2.5074545454545456,0,0
2613,UVA,0.035,Asian,25,M,Non-US,19000,794,0.257,graduate,Arts,8000.0,-0.5903636363636363,-0.6533636363636364,1,1
2614,CommunityCollege,0.12,Black,22,F,Non-US,2500,632,0.249,undergrad,Arts,52000.0,-1.7464545454545455,-1.9624545454545455,0,0
2615,ForProfit2,0.3,White,19,F,US Person,7500,543,0.179,undergrad,STEM,26000.0,-1.110090909090909,-1.650090909090909,0,0
2616,ForProfit2,0.3,Other,19,F,Non-US,17000,614,0.114,graduate,STEM,26000.0,-0.584909090909091,-1.124909090909091,1,0
2617,ForProfit1,0.25,White,28,F,Non-US,22000,850,0.157,undergrad,Business,22000.0,0.08127272727272736,-0.3687272727272727,1,1
2618,StateU,0.065,White,23,F,Non-US,7500,568,0.124,undergrad,Arts,58000.0,-1.1991818181818181,-1.3161818181818181,1,0
2619,ForProfit1,0.25,White,20,M,Non-US,4000,683,0.086,undergrad,Business,32000.0,-0.35,-0.8,1,1
2620,CommunityCollege,0.12,Other,27,F,Non-US,31000,553,0.268,undergrad,Arts,51000.0,-1.5887272727272732,-1.8047272727272732,0,0
2621,StateU,0.065,White,29,F,Non-US,22000,397,0.246,undergrad,Arts,38000.0,-2.122,-2.239,0,0
2622,StateU,0.065,White,20,F,Non-US,3000,571,0.25,undergrad,Arts,5000.0,-1.6192727272727274,-1.7362727272727274,0,0
2623,StateU,0.065,White,19,M,Non-US,17000,571,0.322,graduate,Law,33000.0,-1.4232727272727272,-1.5402727272727272,0,0
2624,ForProfit1,0.25,White,20,F,Non-US,17000,503,0.382,graduate,Business,25000.0,-2.1105454545454543,-2.5605454545454545,0,0
2625,UVA,0.035,White,20,M,Non-US,2500,747,0.087,undergrad,Arts,11000.0,-0.3302727272727273,-0.3932727272727273,1,1
2626,CommunityCollege,0.12,White,31,F,US Person,26000,597,0.326,undergrad,STEM,42000.0,-1.340727272727273,-1.556727272727273,0,0
2627,CommunityCollege,0.12,White,19,F,US Person,8000,585,0.186,undergrad,Arts,40000.0,-1.2823636363636364,-1.4983636363636363,0,0
2628,CommunityCollege,0.12,White,24,M,Non-US,23000,549,0.249,graduate,Arts,19000.0,-1.5752727272727274,-1.7912727272727273,0,0
2629,ForProfit1,0.25,White,20,F,Non-US,3000,668,0.3,undergrad,Arts,17000.0,-1.4665454545454546,-1.9165454545454546,0,0
2630,StateU,0.065,White,27,F,Non-US,10000,556,0.38,undergrad,Business,14000.0,-1.9518181818181817,-2.0688181818181817,0,0
2631,CommunityCollege,0.12,Other,25,M,Non-US,23000,583,0.248,graduate,STEM,31000.0,-1.1976363636363638,-1.4136363636363638,0,0
2632,CommunityCollege,0.12,Other,22,M,Non-US,4500,640,0.066,undergrad,STEM,8000.0,-0.37336363636363634,-0.5893636363636363,1,1
2633,StateU,0.065,Other,28,F,Non-US,34000,503,0.154,undergrad,Business,65000.0,-1.0965454545454547,-1.2135454545454547,1,0
2634,CommunityCollege,0.12,White,21,M,Non-US,5000,779,0.141,undergrad,STEM,40000.0,-0.1149090909090908,-0.3309090909090908,1,1
2635,CommunityCollege,0.12,White,19,M,Non-US,6500,812,0.208,undergrad,Business,18000.0,-0.35390909090909084,-0.5699090909090908,1,1
2636,ForProfit2,0.3,White,19,M,Non-US,12000,634,0.332,graduate,STEM,59000.0,-1.4641818181818185,-2.0041818181818183,0,0
2637,CommunityCollege,0.12,White,19,F,US Person,7000,705,0.184,undergrad,Business,13000.0,-0.644,-0.86,1,1
2638,StateU,0.065,White,27,M,Non-US,37000,541,0.19,undergrad,STEM,33000.0,-0.8343636363636364,-0.9513636363636364,1,1
2639,StateU,0.065,White,19,F,US Person,4000,850,0.12,undergrad,Business,25000.0,0.12127272727272734,0.004272727272727331,1,1
2640,StateU,0.065,White,32,M,Non-US,43000,594,0.392,undergrad,Arts,44000.0,-1.7136363636363638,-1.8306363636363638,0,0
2641,CommunityCollege,0.12,Asian,26,F,Non-US,22000,811,0.063,undergrad,Arts,32000.0,0.26545454545454544,0.049454545454545445,1,1
2642,StateU,0.065,White,30,M,US Person,37000,817,0.046,undergrad,Arts,10000.0,0.4452727272727274,0.3282727272727274,1,1
2643,StateU,0.065,White,26,F,Non-US,31000,850,0.08,undergrad,Business,29000.0,0.5932727272727273,0.4762727272727273,1,1
2644,CommunityCollege,0.12,White,31,M,Non-US,34000,811,0.114,undergrad,Arts,47000.0,0.03345454545454543,-0.18254545454545457,1,1
2645,ForProfit1,0.25,Other,23,M,Non-US,5500,835,0.167,undergrad,Arts,30000.0,-0.36227272727272736,-0.8122727272727274,1,1
2646,CommunityCollege,0.12,White,28,F,US Person,27000,419,0.222,graduate,Arts,21000.0,-1.7660000000000002,-1.9820000000000002,0,0
2647,ForProfit1,0.25,White,19,F,Non-US,12000,560,0.104,graduate,Business,87000.0,-0.9212727272727274,-1.3712727272727274,0,0
2648,ForProfit2,0.3,White,21,M,Non-US,25000,694,0.06,graduate,Arts,13000.0,-0.13,-0.67,1,1
2649,UVA,0.035,White,21,M,Non-US,2500,494,0.147,undergrad,Arts,20000.0,-1.4902727272727272,-1.5532727272727271,0,0
2650,ForProfit2,0.3,White,22,F,Non-US,6000,569,0.185,undergrad,Arts,11000.0,-1.3485454545454547,-1.8885454545454547,0,0
2651,StateU,0.065,White,19,F,US Person,8000,371,0.102,undergrad,Arts,65000.0,-1.8245454545454547,-1.9415454545454547,0,0
2652,CommunityCollege,0.12,White,25,F,Non-US,33000,442,0.095,graduate,STEM,45000.0,-0.9383636363636365,-1.1543636363636365,1,0
2653,CommunityCollege,0.12,Black,29,M,US Person,42000,565,0.116,graduate,Business,93000.0,-0.771090909090909,-0.987090909090909,1,1
2654,ForProfit1,0.25,White,34,M,Non-US,38000,665,0.128,undergrad,Business,21000.0,-0.22945454545454544,-0.6794545454545454,1,1
2655,ForProfit1,0.25,Other,24,F,Non-US,26000,451,0.121,graduate,Arts,35000.0,-1.3016363636363637,-1.7516363636363637,0,0
2656,StateU,0.065,White,29,F,US Person,16000,672,0.218,undergrad,Business,34000.0,-0.846,-0.963,1,1
2657,ForProfit2,0.3,White,22,F,US Person,7000,640,0.083,undergrad,Arts,60000.0,-0.7763636363636364,-1.3163636363636364,1,0
2658,CommunityCollege,0.12,White,19,M,Non-US,7000,582,0.203,undergrad,STEM,19000.0,-1.0672727272727274,-1.2832727272727273,1,0
2659,ForProfit2,0.3,White,24,F,Non-US,20000,488,0.111,undergrad,Arts,95000.0,-1.3630909090909094,-1.9030909090909094,0,0
2660,StateU,0.065,White,27,F,US Person,22000,785,0.17,undergrad,Business,50000.0,-0.3070909090909092,-0.4240909090909092,1,1
2661,ForProfit2,0.3,Asian,19,M,Non-US,15000,850,0.326,graduate,Arts,27000.0,-0.6867272727272727,-1.2267272727272727,1,0
2662,UVA,0.035,Other,19,M,Non-US,2000,850,0.377,undergrad,Business,24000.0,-0.9687272727272728,-1.0317272727272728,1,1
2663,ForProfit1,0.25,Black,27,F,Non-US,36000,731,0.15,undergrad,Business,29000.0,-0.33945454545454545,-0.7894545454545454,1,1
2664,StateU,0.065,Black,23,F,US Person,21000,650,0.195,graduate,Business,69000.0,-1.154,-1.271,1,0
2665,ForProfit2,0.3,Asian,26,F,Non-US,16000,815,0.305,undergrad,STEM,80000.0,-0.5239999999999999,-1.064,1,1
2666,ForProfit1,0.25,White,22,M,Non-US,2000,806,0.363,undergrad,STEM,40000.0,-0.9227272727272726,-1.3727272727272726,0,0
2667,CommunityCollege,0.12,White,19,F,Non-US,19000,651,0.333,graduate,Business,40000.0,-1.3643636363636364,-1.5803636363636364,0,0
2668,CommunityCollege,0.12,White,20,M,Non-US,2000,646,0.145,undergrad,Arts,48000.0,-1.0325454545454544,-1.2485454545454544,1,0
2669,CommunityCollege,0.12,White,28,F,Non-US,16000,634,0.139,undergrad,Arts,21000.0,-0.8681818181818182,-1.0841818181818181,1,0
2670,CommunityCollege,0.12,Other,20,F,Non-US,4000,850,0.354,undergrad,Arts,16000.0,-1.0647272727272727,-1.2807272727272727,1,0
2671,ForProfit2,0.3,Other,19,F,Non-US,22000,648,0.17,graduate,Arts,23000.0,-0.9552727272727274,-1.4952727272727273,0,0
2672,ForProfit2,0.3,Asian,29,M,Non-US,23000,700,0.41,graduate,STEM,23000.0,-1.2201818181818183,-1.7601818181818183,0,0
2673,CommunityCollege,0.12,Other,24,M,Non-US,24000,850,0.205,graduate,Arts,12000.0,-0.3487272727272726,-0.5647272727272726,1,1
2674,StateU,0.065,White,22,M,Non-US,13000,502,0.251,graduate,Arts,29000.0,-1.8141818181818183,-1.9311818181818183,0,0
2675,StateU,0.065,White,19,F,Non-US,4000,732,0.136,undergrad,Arts,23000.0,-0.5718181818181819,-0.6888181818181819,1,1
2676,CommunityCollege,0.12,Other,35,M,Non-US,24000,742,0.145,undergrad,Arts,41000.0,-0.6014545454545455,-0.8174545454545454,1,1
2677,StateU,0.065,White,33,F,Non-US,42000,623,0.123,undergrad,STEM,62000.0,-0.2381818181818181,-0.3551818181818181,1,1
2678,ForProfit2,0.3,Other,25,M,Non-US,20000,605,0.13,graduate,STEM,31000.0,-0.6636363636363638,-1.2036363636363638,1,0
2679,StateU,0.065,White,27,F,US Person,11000,850,0.126,graduate,Business,40000.0,0.13927272727272735,0.022272727272727347,1,1
2680,ForProfit1,0.25,White,22,F,Non-US,31000,501,0.034,graduate,Arts,183000.0,-0.7918181818181818,-1.2418181818181817,1,0
2681,ForProfit2,0.3,White,27,M,Non-US,12000,472,0.249,undergrad,Arts,61000.0,-2.021272727272727,-2.561272727272727,0,0
2682,CommunityCollege,0.12,White,19,M,US Person,6500,554,0.367,undergrad,Arts,11000.0,-2.128090909090909,-2.3440909090909092,0,0
2683,UVA,0.035,White,20,F,Non-US,15000,817,0.154,graduate,STEM,39000.0,0.03127272727272734,-0.03172727272727267,1,1
2684,CommunityCollege,0.12,White,28,F,Non-US,33000,560,0.098,undergrad,STEM,42000.0,-0.5212727272727273,-0.7372727272727273,1,1
2685,CommunityCollege,0.12,Asian,20,F,Non-US,6000,650,0.246,undergrad,Arts,38000.0,-1.1480000000000001,-1.364,0,0
2686,CommunityCollege,0.12,White,23,M,US Person,5500,439,0.252,undergrad,Arts,40000.0,-2.0922727272727273,-2.3082727272727275,0,0
2687,UVA,0.035,Black,24,F,Non-US,25000,647,0.119,undergrad,Arts,18000.0,-0.7869090909090909,-0.849909090909091,1,1
2688,CommunityCollege,0.12,White,27,M,Non-US,13000,612,0.163,graduate,STEM,58000.0,-0.8621818181818184,-1.0781818181818184,1,1
2689,StateU,0.065,White,22,F,Non-US,18000,541,0.222,graduate,Arts,35000.0,-1.5263636363636366,-1.6433636363636366,0,0
2690,CommunityCollege,0.12,Black,23,F,Non-US,3000,542,0.053,undergrad,Arts,16000.0,-1.1867272727272726,-1.4027272727272726,0,0
2691,ForProfit1,0.25,White,21,M,Non-US,4500,427,0.046,undergrad,STEM,20000.0,-1.0179090909090909,-1.4679090909090908,0,0
2692,ForProfit2,0.3,White,19,F,Non-US,1000,595,0.185,undergrad,Arts,51000.0,-1.3840000000000003,-1.9240000000000004,0,0
2693,StateU,0.065,White,32,F,Non-US,34000,387,0.5,undergrad,Arts,20000.0,-2.9523636363636365,-3.0693636363636365,0,0
2694,CommunityCollege,0.12,Asian,28,M,Non-US,49000,626,0.229,graduate,Law,89000.0,-0.15927272727272743,-0.3752727272727274,1,1
2695,ForProfit1,0.25,Other,20,F,Non-US,1500,733,0.091,undergrad,Arts,77000.0,-0.5531818181818182,-1.0031818181818182,1,1
2696,ForProfit2,0.3,White,22,F,Non-US,14000,373,0.154,graduate,STEM,62000.0,-1.6892727272727275,-2.2292727272727273,0,0
2697,CommunityCollege,0.12,White,25,F,Non-US,13000,718,0.124,undergrad,Arts,39000.0,-0.5207272727272727,-0.7367272727272727,1,1
2698,StateU,0.065,White,28,M,Non-US,24000,826,0.149,undergrad,Arts,30000.0,-0.16199999999999995,-0.27899999999999997,1,1
2699,ForProfit2,0.3,White,29,M,US Person,20000,768,0.127,undergrad,Business,40000.0,-0.10890909090909093,-0.648909090909091,1,1
2700,CommunityCollege,0.12,Other,26,M,Non-US,28000,333,0.388,undergrad,Arts,28000.0,-2.7867272727272727,-3.002727272727273,0,0
2701,ForProfit2,0.3,White,27,M,Non-US,15000,622,0.111,undergrad,Business,18000.0,-0.6058181818181819,-1.145818181818182,1,0
2702,ForProfit2,0.3,Asian,19,M,Non-US,4000,795,0.312,undergrad,STEM,12000.0,-0.5967272727272727,-1.1367272727272728,1,0
2703,CommunityCollege,0.12,White,20,M,Non-US,27000,850,0.245,graduate,Business,126000.0,-0.19072727272727266,-0.40672727272727266,1,1
2704,CommunityCollege,0.12,White,26,M,Non-US,31000,433,0.294,undergrad,Arts,45000.0,-2.0790909090909095,-2.2950909090909097,0,0
2705,CommunityCollege,0.12,White,27,F,Non-US,26000,533,0.124,undergrad,Arts,17000.0,-0.9654545454545455,-1.1814545454545455,1,0
2706,CommunityCollege,0.12,White,21,F,Non-US,7000,618,0.273,undergrad,STEM,39000.0,-1.2163636363636365,-1.4323636363636365,0,0
2707,UVA,0.035,White,20,M,Non-US,33000,798,0.162,graduate,Business,41000.0,-0.011818181818181811,-0.07481818181818183,1,1
2708,ForProfit1,0.25,White,26,F,Non-US,24000,825,0.138,graduate,Arts,33000.0,-0.12163636363636368,-0.5716363636363637,1,1
2709,StateU,0.065,White,19,F,Non-US,2500,448,0.215,undergrad,Arts,50000.0,-2.0295454545454548,-2.1465454545454548,0,0
2710,ForProfit2,0.3,Asian,24,F,US Person,18000,696,0.33,undergrad,STEM,43000.0,-1.044727272727273,-1.584727272727273,0,0
2711,StateU,0.065,White,25,M,Non-US,23000,850,0.088,undergrad,STEM,10000.0,0.46327272727272734,0.34627272727272734,1,1
2712,UVA,0.035,White,24,F,Non-US,20000,624,0.036,undergrad,Arts,26000.0,-0.4685454545454545,-0.5315454545454545,1,1
2713,StateU,0.065,Other,27,M,Non-US,21000,761,0.539,graduate,Arts,20000.0,-2.0263636363636364,-2.1433636363636364,0,0
2714,StateU,0.065,White,25,F,Non-US,17000,633,0.351,graduate,STEM,35000.0,-1.4138181818181816,-1.5308181818181816,0,0
2715,ForProfit1,0.25,White,28,F,Non-US,24000,411,0.305,undergrad,Arts,24000.0,-2.295090909090909,-2.745090909090909,0,0
2716,CommunityCollege,0.12,Black,21,F,US Person,22000,596,0.119,graduate,Arts,29000.0,-1.1403636363636362,-1.3563636363636362,1,0
2717,ForProfit1,0.25,Black,22,M,Non-US,2500,423,0.232,undergrad,Business,120000.0,-2.2384545454545455,-2.6884545454545457,0,0
2718,StateU,0.065,White,19,M,Non-US,1000,703,0.242,undergrad,STEM,9000.0,-0.8192727272727274,-0.9362727272727274,1,1
2719,UVA,0.035,Other,19,M,Non-US,5500,646,0.073,undergrad,Arts,20000.0,-0.6735454545454546,-0.7365454545454546,1,1
2720,CommunityCollege,0.12,Other,28,F,Non-US,16000,685,0.067,graduate,Law,12000.0,0.15527272727272728,-0.06072727272727271,1,1
2721,CommunityCollege,0.12,Black,24,F,Non-US,19000,761,0.195,undergrad,Arts,28000.0,-0.8623636363636363,-1.0783636363636364,1,0
2722,CommunityCollege,0.12,White,26,M,Non-US,26000,496,0.236,graduate,STEM,35000.0,-1.248,-1.464,0,0
2723,StateU,0.065,White,29,M,Non-US,24000,638,0.453,graduate,Law,124000.0,-1.5616363636363637,-1.6786363636363637,0,0
2724,CommunityCollege,0.12,White,27,M,Non-US,12000,823,0.138,undergrad,Business,8000.0,-0.0009090909090908872,-0.21690909090909088,1,1
2725,CommunityCollege,0.12,White,21,F,Non-US,19000,717,0.034,graduate,Arts,29000.0,-0.12836363636363637,-0.34436363636363637,1,1
2726,UVA,0.035,Other,25,F,Non-US,35000,736,0.126,undergrad,Arts,5000.0,-0.2312727272727273,-0.2942727272727273,1,1
2727,StateU,0.065,White,22,F,Non-US,33000,660,0.177,graduate,Arts,44000.0,-0.7736363636363636,-0.8906363636363636,1,1
2728,StateU,0.065,White,25,F,Non-US,36000,774,0.478,undergrad,STEM,44000.0,-1.2450909090909092,-1.3620909090909092,0,0
2729,StateU,0.065,White,25,F,Non-US,27000,701,0.263,undergrad,Arts,13000.0,-0.9045454545454545,-1.0215454545454545,1,1
2730,CommunityCollege,0.12,White,20,F,Non-US,23000,668,0.229,graduate,Business,58000.0,-0.9625454545454547,-1.1785454545454548,1,0
2731,CommunityCollege,0.12,Black,23,M,Non-US,1500,621,0.127,undergrad,Business,27000.0,-1.0044545454545455,-1.2204545454545455,1,0
2732,CommunityCollege,0.12,Asian,19,F,Non-US,7000,619,0.062,undergrad,Business,16000.0,-0.31872727272727275,-0.5347272727272727,1,1
2733,StateU,0.065,Black,19,M,Non-US,5000,681,0.225,undergrad,Arts,56000.0,-1.4572727272727275,-1.5742727272727275,0,0
2734,ForProfit1,0.25,White,27,M,Non-US,17000,649,0.133,undergrad,STEM,23000.0,-0.4836363636363637,-0.9336363636363637,1,1
2735,CommunityCollege,0.12,White,24,M,Non-US,10000,638,0.348,undergrad,Business,28000.0,-1.5256363636363635,-1.7416363636363634,0,0
2736,ForProfit1,0.25,Other,19,M,US Person,4000,509,0.112,undergrad,STEM,17000.0,-1.0367272727272727,-1.4867272727272727,0,0
2737,StateU,0.065,White,25,F,Non-US,12000,511,0.049,undergrad,STEM,42000.0,-0.7794545454545454,-0.8964545454545454,1,1
2738,ForProfit1,0.25,White,26,F,Non-US,22000,581,0.104,undergrad,STEM,31000.0,-0.5849090909090908,-1.0349090909090908,1,1
2739,CommunityCollege,0.12,Other,29,F,Non-US,36000,449,0.121,undergrad,Business,74000.0,-1.148909090909091,-1.364909090909091,0,0
2740,StateU,0.065,Black,22,F,US Person,7500,662,0.136,undergrad,Arts,36000.0,-1.0553636363636363,-1.1723636363636363,1,0
2741,CommunityCollege,0.12,White,21,M,US Person,6000,373,0.126,undergrad,Business,11000.0,-1.6252727272727272,-1.8412727272727272,0,0
2742,CommunityCollege,0.12,Black,20,M,Non-US,16000,779,0.135,graduate,Arts,56000.0,-0.6749090909090909,-0.8909090909090909,1,1
2743,CommunityCollege,0.12,White,19,F,Non-US,7500,674,0.104,undergrad,Business,31000.0,-0.43372727272727274,-0.6497272727272727,1,1
2744,CommunityCollege,0.12,White,20,F,Non-US,23000,443,0.255,graduate,Arts,30000.0,-1.984727272727273,-2.200727272727273,0,0
2745,CommunityCollege,0.12,White,26,F,Non-US,15000,545,0.13,undergrad,Arts,115000.0,-1.2618181818181822,-1.4778181818181821,0,0
2746,ForProfit2,0.3,White,25,M,Non-US,30000,664,0.146,graduate,Arts,13000.0,-0.5530909090909091,-1.0930909090909091,1,0
2747,CommunityCollege,0.12,White,19,M,Non-US,7500,643,0.317,undergrad,Business,31000.0,-1.3984545454545454,-1.6144545454545454,0,0
2748,StateU,0.065,White,26,F,US Person,21000,681,0.287,undergrad,Arts,14000.0,-1.2592727272727273,-1.3762727272727273,0,0
2749,ForProfit2,0.3,White,19,F,Non-US,3500,590,0.18,undergrad,Arts,33000.0,-1.2671818181818182,-1.8071818181818182,0,0
2750,ForProfit1,0.25,White,19,F,US Person,5500,850,0.066,undergrad,STEM,30000.0,0.4462727272727273,-0.00372727272727269,1,1
